"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","CAUSE_DEATH_OTH","NEUROPATH","NACC Neuropathology Data Form","-4","Cause of Death Other Specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","BRAIN_WT","NEUROPATH","NACC Neuropathology Data Form","-4","Brain Weight (normal range 1250-1400 g)","-4","-4","text","","","-4","-4","-4","xxxx grams","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","PITUITARY_WT","NEUROPATH","NACC Neuropathology Data Form","-4","Pituitary Weight (normal range 0.5-0.6 g)","-4","-4","text","","","-4","-4","-4","0.xx grams","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","PITUITARY_STATUS","NEUROPATH","NACC Neuropathology Data Form","-4","Pituitary Status","-4","-4","radio","","","-4","-4","-4","","1=Normal ; 2=Abnormal ; 9=Not Available","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","PITUITARY_STATUS_OTH","NEUROPATH","NACC Neuropathology Data Form","-4","Pituitary Status Abnormality Specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","MIC_DATE","NEUROPATH","NACC Neuropathology Data Form","-4","Date Microscopy was completed. (dd-mm-yyyy)","-4","-4","text","","","-4","-4","-4","(dd-mm-yyyy)","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color=green> L1 - Middle Frontal Gyrus (L1 MFG) AREA </font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L1 MFG  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L1 MFG p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L1 MFG - p-Alpha-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L1 MFG p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG - Arteriosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L1 MFG - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L1 MFG - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L1MFG_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L1 MFG Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green> L19 - Anterior Cingulate Gyrus (L19 Cing.) AREA </font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L19 Cing.  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L19 Cing. p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L19 Cing. - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L19 Cing. p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L19 Cing. - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L19 Cing - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L19CING_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L19 Cing. Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green>  L21 Motor Cortex (L21 MX) AREA</font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L21 MX  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L21 MX p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L21 MX - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L21 MX p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L21MX_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L21 MX - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L21 MX - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
